AAPL,GOOGL,NDX
109.705,766.33,4748.71
109.66,766.1,4747.628
109.63,766.07,4747.025
109.5712,765.96,4745.465
109.6,765.65,4744.699
109.63,765.21,4745.146
109.64,765.24,4744.271
109.655,764.85,4744.582
109.594,764.57,4742.293
109.575,764.8,4742.581
109.55,764.48,4741.742
109.51,764.82,4740.833
109.615,765.26,4743.605
109.66,765.311,4744.835
109.69,765.2905,4745.612
109.66,765.27,4744.472
109.67,765.57,4745.102
109.6,765.25,4742.804
109.62,765.15,4742.628
109.7,764.98,4745.051
109.7,765.3532,4744.571
109.63,764.9,4742.716
109.64,765.19,4742.55
109.645,764.77,4742.762
109.665,764.83,4743.39
109.7,765.4,4744.4
109.68,764.69,4742.044
109.6859,764.59,4742.376
109.67,764.46,4741.929
109.66,764.51,4741.014
109.7,764.57,4742.69
109.7,764.6725,4742.353
109.7,764.775,4743.361
109.7148,764.38,4744.09
109.7379,764.35,4744.01
109.7451,764.5,4744.124
109.794,764.685,4745.632
109.83,764.51,4745.782
109.815,764.67,4745.763
109.85,764.635,4746.357
109.85,764.61,4746.018
109.82,764.46,4745.777
109.81,764.4688,4744.842
109.8301,764.08,4745.623
109.81,764.37,4745.636
109.8,764.26,4745.195
109.77,764.29,4744.798
109.74,764.34,4744.2
109.717,763.5,4742.366
109.67,763.54,4740.744
109.7,763.36,4741.096
109.725,762.87,4741.638
109.74,762.8,4743.02
109.725,762.58,4741.345
109.775,762.25,4740.904
109.73,762.03,4738.341
109.7688,762.4,4739.7
109.8014,762.64,4740.664
109.825,763.24,4741.824
109.84,763.65,4743.568
109.83,763.56,4743.006
109.84,763.38,4742.827
109.78,763.63,4743.786
109.78,763.64,4744.174
109.85,763.71,4744.879
109.85,763.425,4744.969
109.84,763.4905,4744.592
109.875,763.52,4745.077
109.895,763.595,4745.825
109.87,764.09,4746.19
109.85,763.8901,4746.982
109.8621,763.57,4746.653
109.865,762.69,4745.931
109.8866,763.48,4747.749
109.88,763.46,4747.595
109.86,763.37,4747.336
109.895,763.58,4748.859
109.91,763.28,4748.001
109.9,763.36,4747.573
109.9,763.35,4747.09
109.89,763.2598,4747.364
109.845,762.91,4745.356
109.79,763,4744.661
109.77,762.725,4744.156
109.69,762.45,4740.18
109.72,762.66,4741.527
109.67,762.42,4739.958
109.7,763.17,4741.366
109.7,761.7,4740.158
109.73,762.11,4739.896
109.66,761.34,4736.143
109.57,761.2,4734.486
109.57,761.57,4733.73
109.5601,761.015,4733.57
109.56,760.7,4733.436
109.55,761.08,4733.758
109.5385,760.7,4733.85
109.5893,760.945,4735.588
109.58,760.955,4735.435
109.54,761.07,4734.657
109.5899,761.03,4734.229
109.66,761.165,4735.502
109.6403,761.08,4734.942
109.693,761.58,4737.161
109.6285,760.99,4736.277
109.62,760.975,4736.335
109.64,760.75,4735.831
109.6,760.825,4734.558
109.615,760.83,4735.307
109.59,760.86,4734.897
109.624,760.72,4734.72
109.6,760.6627,4735.111
109.615,760.785,4735.216
109.61,760.76,4734.916
109.61,760.89,4735.081
109.626,761.07,4735.611
109.63,761.0005,4735.952
109.63,761.04,4736.169
109.61,761.11,4735.962
109.6231,761.39,4737.444
109.63,761.9,4737.765
109.6579,762.03,4737.303
109.68,762.14,4738.569
109.64,761.745,4737.5
109.62,761.895,4737.791
109.61,761.38,4736.924
109.62,761.285,4736.242
109.63,761.19,4735.886
109.66,761.76,4737.802
109.65,762.14,4738.462
109.62,761.65,4736.957
109.6,761.24,4736.401
109.63,761.8,4737.118
109.7093,761.99,4738.477
109.69,761.91,4738.68
109.68,761.83,4737.402
109.66,761.585,4736.771
109.63,761.34,4736.828
109.625,761.16,4736.611
109.6,760.9381,4735.136
109.56,761.16,4734.814
109.59,761.03,4735.544
109.6032,761.15,4735.546
109.6034,761.03,4734.65
109.58,760.93,4734.5
109.57,760.825,4732.976
109.545,760.66,4732.363
109.51,760.87,4731.61
109.52,760.431,4731.199
109.5671,760.49,4732.213
109.57,760.77,4731.785
109.61,761.05,4733.39
109.63,761.095,4733.991
109.625,761.125,4734.141
109.621,761.35,4734.717
109.61,761.8092,4734.577
109.63,761.76,4734.332
109.6,761.615,4733.41
109.58,762.09,4733.031
109.585,762,4733.162
109.59,761.79,4733.604
109.61,762.12,4734.552
109.685,762.54,4735.926
109.67,761.93,4734.102
109.7193,761.845,4735.158
109.72,762.3135,4734.849
109.7801,762.16,4735.105
109.81,762.3247,4736.096
109.77,762.4894,4735.594
109.76,762.3988,4735.224
109.78,762.19,4735.336
109.79,762.29,4736.129
109.86,761.78,4736.515
109.8735,762.295,4737.502
109.86,762.25,4737.417
109.89,762.45,4737.798
109.88,762.6,4738.297
109.878,762.73,4738.153
109.83,762.66,4737.594
109.795,762.33,4736.021
109.785,762.2733,4735.826
109.837,762.38,4734.97
109.851,762.64,4736.615
109.89,762.8,4736.526
109.86,762.92,4736.127
109.81,762.54,4735.514
109.86,762.81,4735.871
109.84,762.86,4735.261
109.8,762.5435,4734.512
109.825,763.05,4734.917
109.84,763.05,4735.508
109.83,763.01,4735.081
109.84,762.93,4734.993
109.83,762.85,4734.931
109.87,763.11,4735.784
109.88,763.215,4735.647
109.8766,762.9406,4735.208
109.8792,762.95,4735.67
109.9,763.34,4736.323
109.845,762.73,4734.44
109.8401,763.34,4735.531
109.89,763.63,4736.948
109.88,763.38,4736.125
109.87,762.87,4735.622
109.8735,763.12,4735.697
109.87,763.13,4735.482
109.89,763.0755,4735.243
109.92,763.21,4735.002
109.88,763.0101,4734.481
109.85,762.84,4733.816
109.8299,762.52,4732.937
109.81,762.59,4732.755
109.77,762.29,4731.754
109.74,762.39,4731.724
109.73,762.49,4731.969
109.7,762.15,4731.833
109.67,761.94,4731.244
109.64,761.83,4731.246
109.6565,762.595,4732.746
109.68,763.04,4734.079
109.675,763.04,4733.826
109.69,762.76,4733.844
109.69,762.52,4733.066
109.695,762.89,4733.813
109.685,762.7,4733.626
109.68,762.81,4733.801
109.7,762.47,4733.394
109.82,763,4736.641
109.8341,762.56,4736.684
109.9,763.12,4738.584
109.93,763.075,4739.621
109.97,763.49,4740.934
109.977,763.55,4740.94
109.93,763.84,4740.802
109.92,763.92,4740.81
109.855,763.85,4738.895
109.855,763.625,4738.127
109.865,763.6801,4738.434
109.8501,763.9,4738.743
109.87,763.92,4739.314
109.865,763.98,4738.844
109.87,763.98,4738.591
109.86,764.34,4737.698
109.7901,764.64,4738.405
109.72,764.33,4737.054
109.69,764.24,4737.123
109.66,764.3,4735.734
109.65,764.35,4735.942
109.76,764.77,4738.095
109.77,764.67,4737.391
109.755,764.73,4736.475
109.76,764.83,4736.613
109.79,764.95,4737.589
109.84,765.46,4740.33
109.805,765.3,4738.256
109.82,764.85,4737.977
109.82,764.77,4739.805
109.86,764.46,4738.924
109.73,769.7,4762.112
109.645,768.58,4760.871
109.36,769.1797,4758.631
109.4194,769.705,4753.097
109.15,769.7425,4749.451
109.2798,770,4751.697
108.95,767.15,4744.776
108.93,767.15,4746.844
108.69,768,4745.728
108.575,768.61,4745.736
108.46,769.7422,4749.679
108.38,769.5917,4747.855
108.37,770.19,4750.388
108.42,769.99,4748.871
108.36,770.16,4750.767
108.68,771.135,4755.929
108.8873,772.1,4758.72
108.955,773.06,4761.083
108.85,772.423,4758.35
108.93,773.1,4760.863
109.02,772.3791,4763.749
109.1,772.73,4765.233
109.1464,773.77,4767.586
109,772.93,4766.165
109.03,773.8,4770.192
109.15,774.97,4774.551
109.1174,775.6887,4776.05
109.09,776.34,4775.6
109.09,776.04,4775.43
109.05,775.605,4774.445
108.97,775,4775.512
109.12,775.21,4777.765
109.425,777.76,4785.4
109.3005,776.88,4783.32
109.4089,776.95,4783.823
109.39,776.27,4782.641
109.3465,776.2864,4781.284
109.231,775.89,4778.342
109.2665,775.38,4778.892
109.3,776.35,4782.562
109.4577,776.635,4785.748
109.44,775.9688,4782.363
109.36,775.88,4780.7
109.42,775.43,4781.756
109.48,776.14,4783.699
109.49,775.87,4783.828
109.52,775.4823,4783.677
109.36,774.16,4779.198
109.345,775.2,4781.358
109.38,775.0076,4781.694
109.33,774.2,4778.496
109.33,773.941,4780.646
109.3,774.82,4780.604
109.34,774.5,4779.074
109.2289,773.6699,4776.514
109.28,774.22,4778.696
109.47,774.716,4782.243
109.48,774.45,4782.269
109.54,774.62,4783.167
109.58,774.635,4783.954
109.58,774.3399,4784.842
109.59,774.53,4784.478
109.49,773.92,4782.819
109.5,774.535,4783.572
109.545,775.1,4784.748
109.49,775.66,4783.429
109.43,775.61,4782.084
109.39,775.56,4781.315
109.39,775.4362,4781.937
109.46,775.81,4784.023
109.43,774.8508,4781.879
109.44,774.745,4781.378
109.53,774.7852,4782.069
109.49,774.49,4781.568
109.56,774.515,4782.977
109.655,775.5,4786.521
109.73,776.03,4789.521
109.64,775.53,4787.668
109.67,776.64,4789.927
109.65,777.21,4791.411
109.67,777.63,4793.077
109.71,777.75,4792.745
109.72,778.51,4793.677
109.66,778.19,4792.132
109.6769,778.15,4792.319
109.5786,777.67,4789.742
109.55,778.12,4791.347
109.5058,778.31,4791.995
109.48,778.11,4790.509
109.38,778.33,4789.532
109.27,777.77,4788.15
109.195,778.17,4787.338
109.22,777.73,4787.607
109.26,777.4125,4787.675
109.31,777.98,4789.336
109.34,777.91,4790.826
109.395,778.1,4791.391
109.284,777.26,4788.039
109.2299,776.8792,4786.03
109.31,776.9,4787.134
109.27,776.6792,4786.481
109.2837,776.2652,4786.28
109.23,776.124,4784.759
109.25,776.08,4784.711
109.3593,776.44,4787.505
109.34,776.5,4786.605
109.33,776.38,4787.422
109.33,776.31,4787.439
109.28,776.12,4786.48
109.335,776.13,4787.198
109.3842,776.23,4787.23
109.39,776.68,4788.339
109.4,776.7565,4788.549
109.425,777.0875,4789.877
109.4367,776.94,4789.369
109.26,775.54,4783.766
109.23,775.13,4782.267
109.1847,775.29,4782.075
109.2,775.76,4782.858
109.2332,775.2,4783.296
109.16,774.7,4781.96
109.1,775,4779.483
109.1,774.924,4780.752
109.0694,775.82,4780.928
109.03,775.89,4779.855
109,776.05,4779.823
109.04,776.25,4781.141
109.09,776.44,4780.422
109.12,776.8,4782.635
109.16,777.31,4783.323
109.1641,777.19,4784.063
109.165,777.32,4783.353
109.12,777.21,4781.717
109.17,777.3903,4782.824
109.24,777.51,4786.322
109.21,777.19,4783.77
109.18,776.99,4783.021
109.14,776.65,4781.233
109.18,776.42,4781.896
109.16,776.2,4780.679
109.1667,776.01,4781.015
109.15,775.95,4781.01
109.1745,776.02,4782.775
109.11,776.4,4781.433
109.06,776.65,4781.831
108.98,775.94,4780.198
109.005,776.18,4781.077
108.93,775.9,4779.032
108.97,775.39,4778.147
108.9666,775.41,4778.153
108.921,775.385,4777.393
108.9601,775.37,4778.115
108.9701,775.45,4778.892
108.94,776.06,4778.7
108.98,775.97,4777.86
109.02,775.966,4777.839
109.0538,775.56,4775.169
109.075,775.54,4776.09
109.074,775.306,4775.81
109.102,775.4299,4776.466
109.1341,776.14,4779.374
109.17,776.14,4781.857
109.19,776.19,4780.902
109.175,776.25,4780.565
109.1001,775.97,4778.034
109.1299,776.03,4778.547
109.13,776.315,4778.286
109.14,776.4347,4779.347
109.18,776.6,4780.145
109.14,776.24,4778.526
109.11,775.23,4777.138
109.02,774.76,4772.728
109.01,775.14,4773.563
108.97,774.35,4771.504
108.915,773.93,4768.821
108.8742,773.89,4768.118
108.875,774.725,4769.489
109.01,774.85,4772.145
108.96,775.0242,4772.24
108.94,774.19,4772.235
109.065,774.37,4771.988
109.1,774.5,4771.711
109.05,774.505,4772.175
109.03,774.79,4771.719
109.065,775.22,4774.275
109.02,775.1064,4773.618
109.07,775.145,4775.195
109.01,775.06,4773.706
109.005,775.13,4774.071
109.0244,775.22,4774.196
109.0142,775.12,4774.055
109.03,775.32,4775.119
109.07,775.22,4775.563
109.0699,774.84,4774.93
109.07,774.51,4774.182
109.075,774.59,4774.159
109.1,774.81,4773.519
109.184,775.11,4776.363
109.2116,775.18,4776.701
109.2034,775.23,4776.514
109.244,775.23,4777.896
109.25,775.6975,4779.672
109.2135,775.58,4779.582
109.18,775.03,4778.643
109.1301,774.34,4776.604
109.15,774.7,4777.647
109.11,774.817,4776.531
109.12,775.04,4776.842
109.1201,774.999,4777.706
109.19,775.9,4779.879
109.19,776.005,4780.762
109.205,775.865,4780.795
109.1706,775.95,4780.701
109.2,775.62,4781.064
109.17,775.18,4780.637
109.17,775.36,4780.613
109.14,775.55,4779.907
109.1595,775.53,4780.342
109.1453,775.6,4780.037
109.16,775.58,4780.537
109.2,775.5,4780.546
109.22,775.8861,4780.087
109.2,775.997,4779.649
109.24,775.95,4780.814
109.221,776.04,4780.092
109.21,775.77,4780.036
109.21,775.66,4780.376
109.25,775.72,4780.613
109.23,775.485,4780.318
109.25,775.5,4780.143
109.298,775.43,4780.899
109.325,775.55,4781.236
109.3016,775.58,4780.448
109.3,775.375,4779.119
109.33,775.39,4779.793
109.34,775.325,4779.89
109.35,775.26,4779.592
109.34,775.02,4777.633
109.305,774.725,4776.574
109.2899,775.026,4776.966
109.27,775.08,4777.193
109.28,775.47,4777.375
109.2755,775.88,4779.403
109.27,775.58,4778.863
109.2645,775.33,4778.721
109.24,775.25,4778.095
109.21,774.853,4776.234
109.17,774.68,4774.989
109.22,774.66,4775.717
109.23,775.2651,4776.606
109.2399,775.7,4777.226
109.23,775.3,4776.955
109.24,775.68,4777.242
109.21,775.36,4777.027
109.16,775.67,4776.401
109.16,775.65,4775.941
109.145,775.969,4776.182
109.1952,775.8845,4776.485
109.1944,775.8,4776.553
109.1915,775.6,4776.251
109.185,774.63,4774.877
109.13,774.46,4773.403
109.1003,774.29,4772.864
109.14,774.36,4773.427
109.15,774.73,4774.152
109.13,774.69,4773.594
109.15,774.65,4774.239
109.1,774.37,4772.742
109.13,774.76,4773.28
109.11,774.64,4774.072
109.09,774.435,4772.474
109.05,773.6924,4770.733
109.115,774.5288,4771.917
109.09,774.36,4771.402
109.1,774.1659,4771.421
109.1092,773.94,4770.617
109.1,774.17,4770.629
109.165,774.85,4772.643
109.18,774.46,4772.8
109.2101,776.41,4774.656
109.21,775.51,4773.435
109.12,774.645,4770.641
109.13,774.83,4770.143
109.08,774.47,4769.208
109.105,774.71,4770.032
109.132,774.69,4769.149
109.15,774.4976,4769.6
109.19,776.37,4771.919
109.218,776.0625,4772.048
109.18,776.48,4772.16
109.22,776.54,4772.475
109.1741,776.3699,4770.832
109.21,776.09,4771.413
109.2,776.5,4771.499
109.2,775.99,4770.676
109.1865,775.94,4770.133
109.21,776.23,4771.437
109.19,776.02,4770.663
109.19,776.47,4771.522
109.225,776.69,4772.983
109.22,776.42,4772.423
109.21,776.88,4772.777
109.235,776.76,4774.49
109.26,776.96,4773.566
109.2501,776.6,4773.284
109.18,776.07,4771.517
109.23,776.2,4772.433
109.26,776.29,4772.313
109.3,776.6151,4773.397
109.28,776.1,4773.016
109.32,776.22,4773.61
109.31,776.71,4773.455
109.2541,776.545,4771.988
109.25,776.51,4772.2
109.2341,777.28,4773.421
109.255,776.91,4773.035
109.2533,777.62,4773.648
109.21,777.1771,4772.997
109.2245,777.29855,4773.569
109.232,777.42,4773.515
109.23,777.49,4774.031
109.295,777.58,4775.918
109.25,777.8595,4775.352
109.2842,777.99,4776.068
109.26,777.29,4774.797
109.28,777.14,4775.105
109.3259,777.86,4775.492
109.332,777.92,4775.763
109.3214,777.9725,4775.797
109.29,777.6,4775.213
109.32,777.525,4775.513
109.3353,777.17,4775.417
109.35,777.8,4775.491
109.335,777.7295,4775.461
109.37,777.52,4776.222
109.36,777.86,4775.661
109.37,777.38,4775.032
109.4,777.92,4776.566
109.37,777.94,4776.68
109.355,777.73,4776.449
109.4,777.92,4776.834
109.39,777.5,4776.038
109.4,777.9,4777.201
109.36,777.91,4777.224
109.38,777.48,4776.918
109.36,777.57,4776.102
109.39,777.7271,4776.901
109.37,777.34,4776.195
109.3641,777.485,4776.822
109.385,777.46,4777.332
109.3841,777.66,4777.332
109.36,777.88,4776.718
109.3701,777.94,4777.205
109.38,778.12,4777.858
109.3701,778.13,4778.243
109.325,778.21,4777.185
109.3165,778.46,4776.516
109.26,778.351,4776.15
109.25,778.215,4775.533
109.2675,778.37,4776.783
109.23,777.99,4775.915
109.21,778.62,4776.195
109.18,778.58,4775.672
109.14,778.32,4775.907
109.128,778.71,4776.379
109.12,778.6,4776.309
109.11,778.75,4776.501
109.065,778.99,4776.31
109.055,779.15,4777.276
109.015,779.095,4776.804
109.09,779.671,4779.273
109.0792,779.77,4779.118
109.055,779.425,4778.898
109.015,779.71,4778.344
108.995,779.69,4778.397
109,779.73,4777.685
109.07,779.27,4778.199
109.185,779.32,4779.196
109.105,779.14,4778.437
109.05,778.51,4776.821
109.035,778.62,4777.858
109.03,778.24,4777.997
109.045,777.8,4777.841
109.05,777.59,4777.459
109.08,777.49,4778.769
109.0859,778.46,4779.355
109.046,778.56,4778.704
109.055,778.7,4779.967
109.05,778.83,4779.827
109.09,778.22,4777.74
109.45,780.47,4787.508
109.5,779.62,4787.655
109.535,778.17,4785.74
109.5,776.015,4780.532
109.4467,775.51,4779.086
109.455,776.56,4777.108
109.36,773.645,4771.586
109.46,775.71,4774.098
109.4799,776.92,4775.665
109.48,777.8,4775.938
109.65,777.61,4776.028
109.77,776.89,4775.11
109.945,777.1153,4776.93
109.83,776.85,4776.706
109.78,778.45,4777.884
109.97,779.35,4781.305
109.89,778.58,4779.004
110.06,778.52,4781.669
110.01,779.5405,4782.06
110.03,780.64,4783.161
110.0405,781.849,4787.135
110.13,781.55,4788.569
109.98,781.26,4786.353
110.07,781.27,4787.148
110.2444,781.64,4789.972
110.16,780.31,4784.671
110.24,781.75,4787.779
110.225,782.42,4787.807
110.31,782.36,4789.051
110.31,782.6,4790.297
110.29,782.3421,4790.437
110.3099,782.4548,4792.532
110.21,783.1,4793.951
110.15,782.958,4792.865
110.14,784.19,4793.214
110.06,784.08,4792.574
110.065,784.025,4792.533
110.1,784.86,4794.962
110.1564,784.48,4794.836
110.03,784.2,4791.762
109.91,782.58,4785.435
109.85,782.17,4782.774
109.6942,781.3,4778.854
109.81,782,4782.051
109.82,782.84,4782.476
109.6917,782.44,4782.085
109.69,782.52,4782.876
109.65,782.23,4781.478
109.6,782.06,4780.311
109.65,782.26,4780.649
109.73,782.54,4781.781
109.7311,782.24,4781.586
109.67,782.18,4779.979
109.67,781.962,4781.463
109.72,782.25,4781.289
109.64,781.75,4779.369
109.72,781,4780.43
109.65,781.01,4778.613
109.49,781.5,4775.694
109.48,781.27,4775.572
109.58,782.99,4779.151
109.6889,783.55,4781.057
109.75,783.6331,4783.716
109.79,783.9,4785.14
109.8201,784.3288,4787.125
109.73,784.21,4786.074
109.71,783.17,4784.94
109.8242,783.15,4785.643
109.72,782.68,4782.43
109.75,782.795,4782.667
109.82,783.0052,4784.643
109.81,783.45,4785.685
109.81,783.3,4786.139
109.7863,782.98,4784.777
109.68,782,4780.961
109.72,782.7,4783.919
109.69,783.1612,4783.297
109.69,783.2,4782.734
109.66,783.08,4782.282
109.715,783,4784.115
109.66,782.325,4783.174
109.59,782.12,4782.172
109.6,781.635,4782.361
109.69,782.625,4784.58
109.6767,782.2,4784.05
109.62,782.2,4782.517
109.64,781.4792,4781.423
109.6732,782.265,4783.037
109.65,781.6,4782.622
109.64,783.02,4783.873
109.65,782.59,4783.315
109.67,782.33,4783.067
109.655,781.88,4784.069
109.53,781.6867,4780.511
109.522,782.15,4780.664
109.57,782.39,4780.174
109.47,781.67,4778.808
109.56,781.51,4780.184
109.56,781.51,4780.35
109.51,781.48,4780.208
109.53,781.69,4779.824
109.492,781.39,4778.478
109.4993,780.96,4778.065
109.5192,781.13,4777.154
109.53,781.38,4778.771
109.52,781.32,4778.741
109.5,781.01,4777.638
109.495,781.73,4778.81
109.54,780.6,4778.746
109.52,780.79,4778.002
109.515,781.64,4778.087
109.52,780.89,4777.999
109.51,780.68,4778.885
109.52,781.7,4780.125
109.5784,780.72,4780.644
109.61,781.42,4780.683
109.55,781.045,4779.434
109.5238,781.06,4778.474
109.58,781.48,4779.715
109.6,781.58,4779.221
109.56,780.46,4777.966
109.5401,781.046,4778.313
109.51,780.62,4777.627
109.49,780.65,4777.699
109.49,780.93,4777.619
109.43,780.52,4775.854
109.44,780.04,4776.224
109.3442,780.48,4773.404
109.31,779.965,4772.052
109.33,780.78,4773.356
109.39,780.25,4774.297
109.4,780.27,4774.264
109.3844,780.57,4773.559
109.39,780.42,4773.907
109.3501,780.14,4771.994
109.31,780.04,4771.839
109.27,780.04,4771.035
109.225,780.1899,4770.414
109.215,779.79,4770.473
109.31,780.16,4771.865
109.32,780.39,4772.221
109.35,780.49,4772.918
109.3699,780.4,4773.897
109.38,780.88,4774.565
109.38,780.8658,4774.452
109.37,780.48,4774.125
109.4326,781.57,4776.704
109.464,781.8,4776.639
109.445,781.85,4777.054
109.49,781.36,4776.976
109.471,780.6,4776.196
109.51,781,4776.101
109.43,780.74,4775.645
109.48,780.96,4777.104
109.45,781.29,4776.86
109.505,781.3,4777.724
109.5094,781.035,4777.811
109.525,781.7699,4778.982
109.465,781.23,4777.637
109.46,781.55,4777.09
109.5,781.25,4777.573
109.53,780.94,4777.012
109.5,781.15,4776.535
109.5165,781.1,4777.931
109.54,781.45,4778.107
109.499,781.57,4777.841
109.4719,781.21,4776.689
109.47,781.05,4776.623
109.4627,781.443,4776.424
109.4701,781.4,4776.423
109.48,781.55,4776.784
109.49,780.69,4776.219
109.48,780.89,4776.92
109.53,781.27,4777.919
109.59,781.39,4779.395
109.56,781.27,4779.09
109.5339,781.1,4779.115
109.52,780.83,4779.057
109.53,780.82,4779.043
109.5081,780.8725,4777.856
109.5139,781.1699,4778.325
109.52,781.04,4778.574
109.57,781.205,4778.821
109.6058,781.37,4780.267
109.605,781.085,4779.667
109.64,781.24,4780.189
109.651,781.64,4781.299
109.67,781.16,4781.68
109.651,781.37,4781.372
109.59,780.72,4779.239
109.5902,780.39,4778.919
109.61,780.34,4778.478
109.59,780.3,4778.401
109.585,780.61,4778.414
109.5635,780.525,4778.593
109.54,780.44,4777.708
109.52,780.05,4777.257
109.53,780.155,4777.59
109.49,780.48,4776.435
109.45,779.56,4774.954
109.4552,779.345,4773.552
109.46,779.49,4774.494
109.44,779.49,4774.172
109.44,779.45,4774.295
109.45,779.26,4774.103
109.47,779.345,4774.732
109.47,779.34,4774.801
109.4786,779.3,4773.622
109.5,779.54,4775.208
109.46,779.37,4774.637
109.49,779.32,4774.907
109.48,779.11,4774.299
109.49,779.74,4775.789
109.475,779.81,4777.076
109.5015,780.05,4776.891
109.515,779.335,4775.991
109.48,779.36,4776.252
109.48,779.5647,4776.911
109.505,779.78,4777.376
109.48,779.87,4776.885
109.49,779.85,4777.336
109.535,779.86,4778.61
109.51,779.4314,4777.556
109.5,779.4274,4776.526
109.52,779.49,4776.8
109.5238,779.02,4776.74
109.53,779.1799,4777.042
109.595,779.64,4778.508
109.55,779.59,4778.111
109.5466,779.59,4777.829
109.4901,779.26,4776.303
109.48,778.696,4775.254
109.49,778.5,4775.642
109.484,778.72,4774.925
109.5,778.6,4775.351
109.485,778.33,4775.116
109.495,778.27,4774.53
109.52,778.52,4775.118
109.58,778.59,4775.558
109.57,777.79,4774.767
109.54,777.825,4774.807
109.54,778.21,4774.683
109.575,778.52,4776.125
109.57,778.16,4775.159
109.575,777.42,4775.039
109.56,777.66,4774.428
109.53,777.67,4773.879
109.57,778.25,4774.585
109.5635,778.06,4774.551
109.56,777.9107,4774.119
109.571,778.04,4775.509
109.605,778.25,4776.006
109.6237,778.21,4776.162
109.6489,778.56,4776.925
109.65,778.56,4777.955
109.655,779.03,4778.649
109.667,779.34,4780.453
109.685,779.39,4780.4
109.68,779.7068,4781.6
109.66,779.3675,4780.322
109.6597,779.24,4780.894
109.68,779.58,4782.321
109.67,779.27,4781.664
109.639,778.75,4779.373
109.645,778.72,4779.129
109.69,779.025,4780.179
109.69,779.3,4781.294
109.71,779.3,4780.942
109.7,779.47,4780.726
109.71,779.47,4781.085
109.73,779.3,4781.454
109.735,779.39,4780.259
109.71,778.75,4780.626
109.7,778.68,4780.453
109.715,779.59,4781.559
109.72,779.41,4782.561
109.695,779.18,4781.699
109.705,779.16,4782.315
109.7,779.17,4782.047
109.699,779.065,4781.454
109.71,779.35,4782.249
109.715,779.19,4783.085
109.71,779.06,4783.432
109.705,779.235,4783.337
109.69,779.45,4783.233
109.675,779.42,4783.544
109.635,779.69,4783.29
109.6,779.66,4781.753
109.56,779.01,4780.232
109.61,778.97,4780.381
109.6,779.0183,4780.6
109.5967,778.6,4780.414
109.595,778.6578,4781.927
109.58,778.02,4781.652
109.62,778.1303,4782.407
109.67,778.2152,4783.088
109.705,778.71,4784.02
109.6842,778.59,4783.06
109.735,779.31,4784.628
109.71,778.86,4783.931
109.75,779.08,4784.804
109.76,778.615,4785.165
109.77,778.58,4784.917
109.795,778.12,4784.621
109.7449,777.36,4783.501
109.755,777.48,4784.038
109.7301,777.67,4784.017
109.765,778.06,4785.362
109.78,778.08,4785.848
109.78,778.2162,4786.159
109.755,778,4786.6
109.795,778.58,4787.132
109.78,778.71,4787.492
109.765,778.88,4787.543
109.7941,778.6469,4787.531
109.79,778.5,4787.433
109.78,778.68,4787.453
109.785,778.015,4786.779
109.78,778.12,4786.451
109.78,778.16,4787.032
109.745,777.665,4785.893
109.76,778.14,4786.677
109.77,777.83,4786.38
109.79,778.08,4787.066
109.78,777.95,4787.548
109.785,777.86,4787.317
109.76,777.822,4786.371
109.775,777.525,4786.592
109.79,777.52,4787.589
109.785,777.3,4787.406
109.805,777.32,4788.047
109.785,777.13,4788.44
109.79,777.435,4788.448
109.8,777.3801,4788.199
109.7756,777.26,4786.776
109.769,777.1209,4786.001
109.7299,777.04,4784.859
109.76,777.24,4785.213
109.75,777.09,4784.503
109.7,776.8113,4783.487
109.725,776.41,4782.573
109.74,776.55,4782.392
109.7,776.305,4781.024
109.7,775.84,4780.455
109.7,776.04,4780.676
109.7,776.27,4781.355
109.69,776.07,4781.336
109.69,776.01,4781.249
109.6701,775.95,4781.525
109.675,775.955,4781.982
109.67,776.32,4782.29
109.6435,776.345,4781.868
109.63,776.135,4781.673
109.6566,776.48,4782.082
109.615,776.4299,4781.701
109.59,775.89,4780.652
109.58,775.4701,4779.445
109.6,776.21,4780.916
109.561,776.4,4780.329
109.55,775.72,4779.637
109.59,776.38,4781.258
109.63,776.5,4782.063
109.6,776.08,4781.829
109.575,776.1,4781.397
109.615,776.11,4782.184
109.63,775.94,4782.391
109.641,775.75,4782.657
109.66,775.85,4783.21
109.65,776.07,4782.605
109.64,775.49,4782.037
109.68,775.91,4782.726
109.71,775.835,4783.27
109.69,775.5,4782.529
109.74,776.02,4783.806
109.73,775.82,4783.134
109.74,775.85,4783.06
109.775,776.02,4784.681
109.785,775.88,4784.837
109.755,776.08,4785.369
109.73,775.99,4784.784
109.795,775.9,4784.808
109.82,775.835,4785.097
109.8342,776.1,4785.565
109.85,776.44,4787.353
109.86,776.15,4787.623
109.815,776.38,4786.767
109.87,776.74,4788.526
109.89,776.705,4788.806
109.8701,776.55,4788.932
109.92,776.18,4788.244
109.36,778.54,4774.849
109.67,779.395,4778.257
109.73,779.4847,4780.582
109.64,779.81,4780.084
109.67,779.69,4781.93
109.64,779.595,4781.381
109.59,778.48,4780.392
109.55,779.24,4779.404
109.64,779.9,4782.529
109.5699,780.35,4782.853
109.3992,778.81,4776.466
109.5291,778.31,4779.03
109.5073,778.61,4778.204
109.58,778.2,4777.918
109.63,777.66,4780.134
109.6101,777.33,4778.665
109.6743,776.46,4777.136
109.75,775.8155,4777.032
109.795,774.56,4772.879
